bird_observation_id,record_id,count,date,time,latitude,longitude,hemisphere,activity,speed,direction,cloud_cover,precipitation,wind_speed_class,wind_direction,air_temperature,pressure,sea_state_class,sea_surface_temperature,depth,observer,census_method,season
18484,8048041,1,1982-12-27,16:40:00,-39.333,145.95,E,"steaming, sailing",11,NA,clear,none,2,NA,NA,NA,1,NA,NA,A. Baines,full,summer
18485,8048041,10,1982-12-27,16:40:00,-39.333,145.95,E,"steaming, sailing",11,NA,clear,none,2,NA,NA,NA,1,NA,NA,A. Baines,full,summer
18486,8048042,1,1982-12-27,18:00:00,-39.183,145.733,E,"steaming, sailing",10.5,NA,clear,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,summer
18487,8048043,1,1982-12-27,18:30:00,-39.083,145.6,E,"steaming, sailing",10.5,NA,clear,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,summer
18488,8048043,4,1982-12-27,18:30:00,-39.083,145.6,E,"steaming, sailing",10.5,NA,clear,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,summer
18489,8048044,20,1982-12-27,19:00:00,-39.017,145.483,E,"steaming, sailing",10.5,NA,clear,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,summer
18490,8049001,1,1982-12-25,07:05:00,-34,166,E,"steaming, sailing",16,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,J.D. Cleaver,full,summer
18491,8049002,NA,1982-12-25,08:50:00,-34,165,E,"steaming, sailing",16,NA,overcast,showers,5,NA,NA,NA,5,NA,NA,J.D. Cleaver,full,summer
18492,8049003,NA,1982-12-25,13:20:00,-34,164,E,"steaming, sailing",16,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J.D. Cleaver,full,summer
18493,8049004,1,1982-12-25,15:45:00,-34,163,E,"steaming, sailing",16,NA,partially cloudy,none,5,NA,NA,NA,5,NA,NA,J.D. Cleaver,full,summer
18494,8049005,2,1982-12-26,07:00:00,-34,158,E,"steaming, sailing",15,NA,overcast,none,5,NA,NA,NA,5,NA,NA,J.D. Cleaver,full,summer
18495,8049006,1,1982-12-26,09:35:00,-34,157,E,"steaming, sailing",15,NA,overcast,none,5,NA,NA,NA,5,NA,NA,J.D. Cleaver,full,summer
18496,8049007,2,1982-12-26,14:15:00,-34,156,E,"steaming, sailing",15,NA,partially cloudy,none,5,NA,NA,NA,5,NA,NA,J.D. Cleaver,full,summer
18497,8049008,4,1982-12-26,16:35:00,-34,155,E,"steaming, sailing",15,NA,partially cloudy,none,4,NA,NA,NA,5,NA,NA,J.D. Cleaver,full,summer
18498,8049008,1,1982-12-26,16:35:00,-34,155,E,"steaming, sailing",15,NA,partially cloudy,none,4,NA,NA,NA,5,NA,NA,J.D. Cleaver,full,summer
18499,8049009,4,1982-12-26,18:10:00,-33,155,E,"steaming, sailing",15,NA,clear,none,3,NA,NA,NA,4,NA,NA,J.D. Cleaver,full,summer
18500,8049009,1,1982-12-26,18:10:00,-33,155,E,"steaming, sailing",15,NA,clear,none,3,NA,NA,NA,4,NA,NA,J.D. Cleaver,full,summer
18501,8072001,2,1982-04-21,13:05:00,-34,151,E,"steaming, sailing",14.5,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18502,8072001,1,1982-04-21,13:05:00,-34,151,E,"steaming, sailing",14.5,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18503,8072002,50,1982-04-21,13:40:00,-34.9,151.167,E,"steaming, sailing",14.5,NA,clear,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18504,8072002,2,1982-04-21,13:40:00,-34.9,151.167,E,"steaming, sailing",14.5,NA,clear,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18505,8072002,1,1982-04-21,13:40:00,-34.9,151.167,E,"steaming, sailing",14.5,NA,clear,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18506,8072003,1,1982-04-21,14:10:00,-35,151,E,"steaming, sailing",14.8,NA,clear,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18507,8072004,NA,1982-04-21,15:05:00,-35,151,E,"steaming, sailing",14.5,NA,clear,none,1,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18508,8072005,1,1982-04-21,15:35:00,-35,151,E,"steaming, sailing",14.5,NA,clear,none,1,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18509,8072006,NA,1982-04-21,17:05:00,-35,150,E,"steaming, sailing",14.5,NA,clear,none,1,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18510,8072007,1,1982-04-22,12:35:00,-38,147,E,"steaming, sailing",14.5,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18511,8072008,1,1982-04-22,13:20:00,-38,147,E,"steaming, sailing",14.5,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18512,8072009,1,1982-04-22,14:10:00,-39,147,E,"steaming, sailing",14.5,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18513,8072009,1,1982-04-22,14:10:00,-39,147,E,"steaming, sailing",14.5,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18514,8072010,3,1982-04-22,14:45:00,-39,146,E,"steaming, sailing",14,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18515,8072010,7,1982-04-22,14:45:00,-39,146,E,"steaming, sailing",14,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18516,8072011,3,1982-04-22,15:45:00,-39,146,E,"steaming, sailing",14.5,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18517,8072011,1,1982-04-22,15:45:00,-39,146,E,"steaming, sailing",14.5,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18518,8072012,10,1982-04-22,17:05:00,-39,146,E,"steaming, sailing",14.5,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18519,8072012,6,1982-04-22,17:05:00,-39,146,E,"steaming, sailing",14.5,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18520,8073001,1,1982-05-01,17:20:00,-38,141,E,"steaming, sailing",16,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18521,8073001,1,1982-05-01,17:20:00,-38,141,E,"steaming, sailing",16,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18522,8073001,1,1982-05-01,17:20:00,-38,141,E,"steaming, sailing",16,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18523,8073001,1,1982-05-01,17:20:00,-38,141,E,"steaming, sailing",16,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18524,8073001,1,1982-05-01,17:20:00,-38,141,E,"steaming, sailing",16,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18525,8073001,1,1982-05-01,17:20:00,-38,141,E,"steaming, sailing",16,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18526,8073001,1,1982-05-01,17:20:00,-38,141,E,"steaming, sailing",16,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18527,8073001,4,1982-05-01,17:20:00,-38,141,E,"steaming, sailing",16,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18528,8073002,2,1982-05-02,06:30:00,-36,138,E,"steaming, sailing",16,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,N. Cheshire,full,autumn
18529,8073003,3,1982-05-02,07:00:00,-36,138,E,"steaming, sailing",16,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,N. Cheshire,full,autumn
18530,8073003,1,1982-05-02,07:00:00,-36,138,E,"steaming, sailing",16,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,N. Cheshire,full,autumn
18531,8073004,15,1982-05-02,09:50:00,-35,138,E,"steaming, sailing",16,NA,overcast,none,5,NA,NA,NA,4,NA,NA,N. Cheshire,full,autumn
18532,8074001,1,1982-05-07,07:00:00,-36,138,E,"steaming, sailing",13.5,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18533,8074001,1,1982-05-07,07:00:00,-36,138,E,"steaming, sailing",13.5,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18534,8074001,2,1982-05-07,07:00:00,-36,138,E,"steaming, sailing",13.5,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18535,8074001,1,1982-05-07,07:00:00,-36,138,E,"steaming, sailing",13.5,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18536,8074002,1,1982-05-07,10:30:00,-37,139,E,"steaming, sailing",13.5,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18537,8074002,8,1982-05-07,10:30:00,-37,139,E,"steaming, sailing",13.5,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18538,8074002,2,1982-05-07,10:30:00,-37,139,E,"steaming, sailing",13.5,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18539,8074002,3,1982-05-07,10:30:00,-37,139,E,"steaming, sailing",13.5,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18540,8074002,9,1982-05-07,10:30:00,-37,139,E,"steaming, sailing",13.5,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18541,8074002,1,1982-05-07,10:30:00,-37,139,E,"steaming, sailing",13.5,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18542,8074002,1,1982-05-07,10:30:00,-37,139,E,"steaming, sailing",13.5,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18543,8074002,1,1982-05-07,10:30:00,-37,139,E,"steaming, sailing",13.5,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18544,8074002,1,1982-05-07,10:30:00,-37,139,E,"steaming, sailing",13.5,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18545,8074003,1,1982-05-07,13:00:00,-37,139,E,"steaming, sailing",13,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,N. Cheshire,partial,autumn
18546,8074004,1,1982-05-07,16:05:00,-38,140,E,"steaming, sailing",13,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,N. Cheshire,full,autumn
18547,8074004,6,1982-05-07,16:05:00,-38,140,E,"steaming, sailing",13,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,N. Cheshire,full,autumn
18548,8074004,2,1982-05-07,16:05:00,-38,140,E,"steaming, sailing",13,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,N. Cheshire,full,autumn
18549,8074004,8,1982-05-07,16:05:00,-38,140,E,"steaming, sailing",13,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,N. Cheshire,full,autumn
18550,8074004,4,1982-05-07,16:05:00,-38,140,E,"steaming, sailing",13,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,N. Cheshire,full,autumn
18551,8074004,2,1982-05-07,16:05:00,-38,140,E,"steaming, sailing",13,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,N. Cheshire,full,autumn
18552,8074004,3,1982-05-07,16:05:00,-38,140,E,"steaming, sailing",13,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,N. Cheshire,full,autumn
18553,8074005,1,1982-05-08,07:40:00,-39,144,E,"steaming, sailing",15,NA,overcast,none,5,NA,NA,NA,4,NA,NA,N. Cheshire,full,autumn
18554,8074005,4,1982-05-08,07:40:00,-39,144,E,"steaming, sailing",15,NA,overcast,none,5,NA,NA,NA,4,NA,NA,N. Cheshire,full,autumn
18555,8074005,3,1982-05-08,07:40:00,-39,144,E,"steaming, sailing",15,NA,overcast,none,5,NA,NA,NA,4,NA,NA,N. Cheshire,full,autumn
18556,8074005,50,1982-05-08,07:40:00,-39,144,E,"steaming, sailing",15,NA,overcast,none,5,NA,NA,NA,4,NA,NA,N. Cheshire,full,autumn
18557,8074005,5,1982-05-08,07:40:00,-39,144,E,"steaming, sailing",15,NA,overcast,none,5,NA,NA,NA,4,NA,NA,N. Cheshire,full,autumn
18558,8074005,15,1982-05-08,07:40:00,-39,144,E,"steaming, sailing",15,NA,overcast,none,5,NA,NA,NA,4,NA,NA,N. Cheshire,full,autumn
18559,8074005,1,1982-05-08,07:40:00,-39,144,E,"steaming, sailing",15,NA,overcast,none,5,NA,NA,NA,4,NA,NA,N. Cheshire,full,autumn
18560,8074005,2,1982-05-08,07:40:00,-39,144,E,"steaming, sailing",15,NA,overcast,none,5,NA,NA,NA,4,NA,NA,N. Cheshire,full,autumn
18561,8074006,1,1982-05-08,11:30:00,-40,145,E,"steaming, sailing",14,NA,overcast,none,5,NA,NA,NA,4,NA,NA,N. Cheshire,full,autumn
18562,8074006,10,1982-05-08,11:30:00,-40,145,E,"steaming, sailing",14,NA,overcast,none,5,NA,NA,NA,4,NA,NA,N. Cheshire,full,autumn
18563,8074006,1,1982-05-08,11:30:00,-40,145,E,"steaming, sailing",14,NA,overcast,none,5,NA,NA,NA,4,NA,NA,N. Cheshire,full,autumn
18564,8074006,1,1982-05-08,11:30:00,-40,145,E,"steaming, sailing",14,NA,overcast,none,5,NA,NA,NA,4,NA,NA,N. Cheshire,full,autumn
18565,8075001,3,1982-05-16,09:40:00,-40,146,E,"steaming, sailing",15,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18566,8075001,2,1982-05-16,09:40:00,-40,146,E,"steaming, sailing",15,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18567,8075001,1,1982-05-16,09:40:00,-40,146,E,"steaming, sailing",15,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18568,8075001,1,1982-05-16,09:40:00,-40,146,E,"steaming, sailing",15,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18569,8075001,2,1982-05-16,09:40:00,-40,146,E,"steaming, sailing",15,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18570,8075001,1,1982-05-16,09:40:00,-40,146,E,"steaming, sailing",15,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18571,8075001,200,1982-05-16,09:40:00,-40,146,E,"steaming, sailing",15,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18572,8075002,1,1982-05-16,11:05:00,-40,145,E,"steaming, sailing",15,NA,partially cloudy,none,4,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18573,8075002,4,1982-05-16,11:05:00,-40,145,E,"steaming, sailing",15,NA,partially cloudy,none,4,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18574,8075002,62,1982-05-16,11:05:00,-40,145,E,"steaming, sailing",15,NA,partially cloudy,none,4,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18575,8075002,12,1982-05-16,11:05:00,-40,145,E,"steaming, sailing",15,NA,partially cloudy,none,4,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18576,8075002,8,1982-05-16,11:05:00,-40,145,E,"steaming, sailing",15,NA,partially cloudy,none,4,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18577,8076001,1,1982-05-19,07:50:00,-39,146,E,"steaming, sailing",15,NA,overcast,rain,6,NA,NA,NA,4,NA,NA,N. Cheshire,full,autumn
18578,8076001,1,1982-05-19,07:50:00,-39,146,E,"steaming, sailing",15,NA,overcast,rain,6,NA,NA,NA,4,NA,NA,N. Cheshire,full,autumn
18579,8076001,1,1982-05-19,07:50:00,-39,146,E,"steaming, sailing",15,NA,overcast,rain,6,NA,NA,NA,4,NA,NA,N. Cheshire,full,autumn
18580,8076001,2,1982-05-19,07:50:00,-39,146,E,"steaming, sailing",15,NA,overcast,rain,6,NA,NA,NA,4,NA,NA,N. Cheshire,full,autumn
18581,8076002,1,1982-05-19,09:55:00,-39,147,E,"steaming, sailing",15,NA,overcast,showers,6,NA,NA,NA,4,NA,NA,N. Cheshire,full,autumn
18582,8076002,1,1982-05-19,09:55:00,-39,147,E,"steaming, sailing",15,NA,overcast,showers,6,NA,NA,NA,4,NA,NA,N. Cheshire,full,autumn
18583,8076002,1,1982-05-19,09:55:00,-39,147,E,"steaming, sailing",15,NA,overcast,showers,6,NA,NA,NA,4,NA,NA,N. Cheshire,full,autumn
18584,8076003,2,1982-05-19,12:30:00,-38,147,E,"steaming, sailing",15,NA,partially cloudy,none,7,NA,NA,NA,5,NA,NA,N. Cheshire,full,autumn
18585,8076003,1,1982-05-19,12:30:00,-38,147,E,"steaming, sailing",15,NA,partially cloudy,none,7,NA,NA,NA,5,NA,NA,N. Cheshire,full,autumn
18586,8076003,1,1982-05-19,12:30:00,-38,147,E,"steaming, sailing",15,NA,partially cloudy,none,7,NA,NA,NA,5,NA,NA,N. Cheshire,full,autumn
18587,8076004,1,1982-05-19,16:05:00,-38,148,E,"steaming, sailing",15,NA,partially cloudy,none,9,NA,NA,NA,6,NA,NA,N. Cheshire,full,autumn
18588,8076004,1,1982-05-19,16:05:00,-38,148,E,"steaming, sailing",15,NA,partially cloudy,none,9,NA,NA,NA,6,NA,NA,N. Cheshire,full,autumn
18589,8076004,4,1982-05-19,16:05:00,-38,148,E,"steaming, sailing",15,NA,partially cloudy,none,9,NA,NA,NA,6,NA,NA,N. Cheshire,full,autumn
18590,8076004,1,1982-05-19,16:05:00,-38,148,E,"steaming, sailing",15,NA,partially cloudy,none,9,NA,NA,NA,6,NA,NA,N. Cheshire,full,autumn
18591,8076005,1,1982-05-19,16:40:00,-38,149,E,"steaming, sailing",15,NA,partially cloudy,none,9,NA,NA,NA,6,NA,NA,N. Cheshire,full,autumn
18592,8076005,1,1982-05-19,16:40:00,-38,149,E,"steaming, sailing",15,NA,partially cloudy,none,9,NA,NA,NA,6,NA,NA,N. Cheshire,full,autumn
18593,8076005,3,1982-05-19,16:40:00,-38,149,E,"steaming, sailing",15,NA,partially cloudy,none,9,NA,NA,NA,6,NA,NA,N. Cheshire,full,autumn
18594,8076005,1,1982-05-19,16:40:00,-38,149,E,"steaming, sailing",15,NA,partially cloudy,none,9,NA,NA,NA,6,NA,NA,N. Cheshire,full,autumn
18595,8076006,4,1982-05-20,07:15:00,-35,150,E,"steaming, sailing",15,NA,clear,none,3,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18596,8076006,3,1982-05-20,07:15:00,-35,150,E,"steaming, sailing",15,NA,clear,none,3,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18597,8076006,3,1982-05-20,07:15:00,-35,150,E,"steaming, sailing",15,NA,clear,none,3,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18598,8076006,1,1982-05-20,07:15:00,-35,150,E,"steaming, sailing",15,NA,clear,none,3,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18599,8076006,5,1982-05-20,07:15:00,-35,150,E,"steaming, sailing",15,NA,clear,none,3,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18600,8076007,2,1982-05-20,07:45:00,-35,150,E,"steaming, sailing",15,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18601,8076007,3,1982-05-20,07:45:00,-35,150,E,"steaming, sailing",15,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18602,8076007,60,1982-05-20,07:45:00,-35,150,E,"steaming, sailing",15,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18603,8076007,10,1982-05-20,07:45:00,-35,150,E,"steaming, sailing",15,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18604,8076007,5,1982-05-20,07:45:00,-35,150,E,"steaming, sailing",15,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18605,8076008,1,1982-05-20,16:05:00,-33,151,E,"steaming, sailing",15,NA,partially cloudy,none,1,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18606,8076008,5,1982-05-20,16:05:00,-33,151,E,"steaming, sailing",15,NA,partially cloudy,none,1,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18607,8076008,50,1982-05-20,16:05:00,-33,151,E,"steaming, sailing",15,NA,partially cloudy,none,1,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18608,8076009,3,1982-05-21,07:15:00,-30,153,E,"steaming, sailing",15,NA,clear,none,4,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18609,8076009,1,1982-05-21,07:15:00,-30,153,E,"steaming, sailing",15,NA,clear,none,4,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18610,8076010,2,1982-05-21,09:05:00,-30,153,E,"steaming, sailing",14,NA,clear,none,4,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18611,8076011,100,1982-05-21,11:25:00,-29,153,E,"steaming, sailing",14,NA,clear,none,5,NA,NA,NA,4,NA,NA,N. Cheshire,full,autumn
18612,8076011,1,1982-05-21,11:25:00,-29,153,E,"steaming, sailing",14,NA,clear,none,5,NA,NA,NA,4,NA,NA,N. Cheshire,full,autumn
18613,8076011,1,1982-05-21,11:25:00,-29,153,E,"steaming, sailing",14,NA,clear,none,5,NA,NA,NA,4,NA,NA,N. Cheshire,full,autumn
18614,8076012,NA,1982-05-21,16:10:00,-28,153,E,"steaming, sailing",14,NA,clear,none,3,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18615,8076013,1,1982-05-22,07:00:00,-24,153,E,"steaming, sailing",14,NA,clear,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18616,8076014,NA,1982-05-22,16:10:00,-23,152,E,"steaming, sailing",14,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18617,8076015,4,1982-05-22,16:45:00,-23,151,E,"steaming, sailing",14,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18618,8076015,3,1982-05-22,16:45:00,-23,151,E,"steaming, sailing",14,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18619,8076016,NA,1982-05-23,06:35:00,-20,149,E,"steaming, sailing",14,NA,clear,none,1,NA,NA,NA,1,NA,NA,N. Cheshire,full,autumn
18620,8076017,NA,1982-05-23,07:00:00,-20,149,E,"steaming, sailing",14,NA,clear,none,2,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18621,8076018,NA,1982-05-23,07:20:00,-20,149,E,"steaming, sailing",14,NA,clear,none,3,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18622,8076019,1,1982-05-23,07:40:00,-20,149,E,"steaming, sailing",14,NA,clear,none,3,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18623,8076020,2,1982-05-23,12:50:00,-19,148,E,"steaming, sailing",14,NA,clear,none,3,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18624,8076020,1,1982-05-23,12:50:00,-19,148,E,"steaming, sailing",14,NA,clear,none,3,NA,NA,NA,3,NA,NA,N. Cheshire,full,autumn
18625,8077001,NA,1982-05-27,07:15:00,-19,147,E,"steaming, sailing",14,NA,partially cloudy,squalls,6,NA,NA,NA,4,NA,NA,N. Cheshire,full,autumn
18626,8077002,4,1982-05-27,10:30:00,-19,148,E,"steaming, sailing",14,NA,partially cloudy,showers,5,NA,NA,NA,4,NA,NA,N. Cheshire,full,autumn
18627,8077003,NA,1982-05-27,12:30:00,-19,148,E,"steaming, sailing",14,NA,partially cloudy,showers,5,NA,NA,NA,4,NA,NA,N. Cheshire,full,autumn
18628,8077004,2,1982-05-27,16:05:00,-20,149,E,"steaming, sailing",14,NA,clear,none,5,NA,NA,NA,4,NA,NA,N. Cheshire,full,autumn
18629,8077004,7,1982-05-27,16:05:00,-20,149,E,"steaming, sailing",14,NA,clear,none,5,NA,NA,NA,4,NA,NA,N. Cheshire,full,autumn
18630,8077005,1,1982-05-28,06:50:00,-22,151,E,"steaming, sailing",14,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,N. Cheshire,full,autumn
18631,8077006,1,1982-05-28,16:10:00,-24.633,153.467,E,"steaming, sailing",16,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,N. Cheshire,full,autumn
18632,8078001,1,1982-06-02,16:05:00,-38,144,E,"steaming, sailing",13,NA,partially cloudy,none,6,NA,NA,NA,5,NA,NA,N. Cheshire,full,winter
18633,8078001,2,1982-06-02,16:05:00,-38,144,E,"steaming, sailing",13,NA,partially cloudy,none,6,NA,NA,NA,5,NA,NA,N. Cheshire,full,winter
18634,8078001,4,1982-06-02,16:05:00,-38,144,E,"steaming, sailing",13,NA,partially cloudy,none,6,NA,NA,NA,5,NA,NA,N. Cheshire,full,winter
18635,8078001,20,1982-06-02,16:05:00,-38,144,E,"steaming, sailing",13,NA,partially cloudy,none,6,NA,NA,NA,5,NA,NA,N. Cheshire,full,winter
18636,8078002,13,1982-06-03,07:20:00,-40,148,E,"steaming, sailing",13,NA,clear,none,5,NA,NA,NA,4,NA,NA,N. Cheshire,full,winter
18637,8078002,57,1982-06-03,07:20:00,-40,148,E,"steaming, sailing",13,NA,clear,none,5,NA,NA,NA,4,NA,NA,N. Cheshire,full,winter
18638,8078002,1,1982-06-03,07:20:00,-40,148,E,"steaming, sailing",13,NA,clear,none,5,NA,NA,NA,4,NA,NA,N. Cheshire,full,winter
18639,8078002,11,1982-06-03,07:20:00,-40,148,E,"steaming, sailing",13,NA,clear,none,5,NA,NA,NA,4,NA,NA,N. Cheshire,full,winter
18640,8078002,2,1982-06-03,07:20:00,-40,148,E,"steaming, sailing",13,NA,clear,none,5,NA,NA,NA,4,NA,NA,N. Cheshire,full,winter
18641,8078003,400,1982-06-03,07:40:00,-40,148,E,"steaming, sailing",13,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,N. Cheshire,full,winter
18642,8078003,4,1982-06-03,07:40:00,-40,148,E,"steaming, sailing",13,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,N. Cheshire,full,winter
18643,8078003,5,1982-06-03,07:40:00,-40,148,E,"steaming, sailing",13,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,N. Cheshire,full,winter
18644,8078004,3,1982-06-03,09:50:00,-41,148,E,"steaming, sailing",14,NA,clear,none,5,NA,NA,NA,4,NA,NA,N. Cheshire,full,winter
18645,8078004,4,1982-06-03,09:50:00,-41,148,E,"steaming, sailing",14,NA,clear,none,5,NA,NA,NA,4,NA,NA,N. Cheshire,full,winter
18646,8079001,1,1982-06-05,07:20:00,-41,148,E,"steaming, sailing",15.5,NA,partially cloudy,none,0,NA,NA,NA,1,NA,NA,N. Cheshire,full,winter
18647,8079001,7,1982-06-05,07:20:00,-41,148,E,"steaming, sailing",15.5,NA,partially cloudy,none,0,NA,NA,NA,1,NA,NA,N. Cheshire,full,winter
